rank,artist_name,listeners,mbid,url,date,country
60,sombr,44975,502cf908-9921-48bc-bf0e-265c881c0156,https://www.last.fm/music/sombr,2026-04-22,Brazil
61,Mitski,44889,fa58cf24-0e44-421d-8519-8bf461dcfaa5,https://www.last.fm/music/Mitski,2026-04-22,Brazil
62,Anavitória,44782,,https://www.last.fm/music/Anavit%C3%B3ria,2026-04-22,Brazil
63,RAYE,43996,8be564c3-dfba-440b-af8c-4ffbceeef45e,https://www.last.fm/music/RAYE,2026-04-22,Brazil
64,Rita Lee,43854,3f962bf0-42a0-45a0-830f-07b66301d35f,https://www.last.fm/music/Rita+Lee,2026-04-22,Brazil
65,Melanie Martinez,43035,0df563ec-1a79-486e-a46d-5b9862a40311,https://www.last.fm/music/Melanie+Martinez,2026-04-22,Brazil
66,Red Hot Chili Peppers,42648,8bfac288-ccc5-448d-9573-c33ea2aa5c30,https://www.last.fm/music/Red+Hot+Chili+Peppers,2026-04-22,Brazil
67,Gal Costa,42608,fc63a914-272d-4b95-9221-61adcce6f793,https://www.last.fm/music/Gal+Costa,2026-04-22,Brazil
68,Slayyyter,42526,9058d01e-8afc-47a4-8664-621fb5f159c0,https://www.last.fm/music/Slayyyter,2026-04-22,Brazil
69,The Strokes,42517,f181961b-20f7-459e-89de-920ef03c7ed0,https://www.last.fm/music/The+Strokes,2026-04-22,Brazil
70,Sade,41801,67930b3e-e00b-469f-8c74-fd69f20522ec,https://www.last.fm/music/Sade,2026-04-22,Brazil
71,The Beatles,41560,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,https://www.last.fm/music/The+Beatles,2026-04-22,Brazil
72,Marisa Monte,41478,f81f19b9-c76e-43ac-8656-bb56071785fb,https://www.last.fm/music/Marisa+Monte,2026-04-22,Brazil
73,The Marías,40882,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,https://www.last.fm/music/The+Mar%C3%ADas,2026-04-22,Brazil
74,Dominic Fike,40726,e337c918-098f-418e-97a2-81dc224b1bf9,https://www.last.fm/music/Dominic+Fike,2026-04-22,Brazil
75,Nirvana,40542,5b11f4ce-a62d-471e-81fc-a69a8278c7da,https://www.last.fm/music/Nirvana,2026-04-22,Brazil
76,TV Girl,40101,38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,https://www.last.fm/music/TV+Girl,2026-04-22,Brazil
77,Coldplay,40050,cc197bad-dc9c-440d-a5b5-d52ba2e14234,https://www.last.fm/music/Coldplay,2026-04-22,Brazil
78,Tim Maia,39906,446ac261-09ae-43f4-a7e1-2c753c0813ce,https://www.last.fm/music/Tim+Maia,2026-04-22,Brazil
79,Don Toliver,39651,a0723a3c-4135-438e-85c5-012712144ede,https://www.last.fm/music/Don+Toliver,2026-04-22,Brazil
80,TWICE,39307,8da127cc-c432-418f-b356-ef36210d82ac,https://www.last.fm/music/TWICE,2026-04-22,Brazil
81,Duquesa,38899,55904463-0325-4aea-88f4-925b0319aab8,https://www.last.fm/music/Duquesa,2026-04-22,Brazil
82,Twenty One Pilots,38404,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,https://www.last.fm/music/Twenty+One+Pilots,2026-04-22,Brazil
83,Marina,38325,b37e091c-d2ee-4707-bfb1-402fc32f29bd,https://www.last.fm/music/Marina,2026-04-22,Brazil
84,Tate McRae,38192,f9133869-f87c-459c-9aa7-2f176cda7e06,https://www.last.fm/music/Tate+McRae,2026-04-22,Brazil
85,Mac DeMarco,37940,f2492c31-54a8-4347-a1fc-f81f72873bbf,https://www.last.fm/music/Mac+DeMarco,2026-04-22,Brazil
86,Dua Lipa,37518,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,https://www.last.fm/music/Dua+Lipa,2026-04-22,Brazil
87,Travis Scott,37404,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,https://www.last.fm/music/Travis+Scott,2026-04-22,Brazil
88,Liniker,36949,6c8806e3-9f74-4dd1-9fcb-63352d1ba2a0,https://www.last.fm/music/Liniker,2026-04-22,Brazil
89,NewJeans,36910,49204a7a-ed85-407a-828f-6fd46f1d8126,https://www.last.fm/music/NewJeans,2026-04-22,Brazil
90,Pink Floyd,36899,83d91898-7763-47d7-b03b-b92132375c47,https://www.last.fm/music/Pink+Floyd,2026-04-22,Brazil
91,The Cure,36790,69ee3720-a7cb-4402-b48d-a02c366f2bcf,https://www.last.fm/music/The+Cure,2026-04-22,Brazil
92,Joji,36133,74922d42-c3ec-4f7d-8a24-20da6eda6ba6,https://www.last.fm/music/Joji,2026-04-22,Brazil
93,Queen,36079,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,https://www.last.fm/music/Queen,2026-04-22,Brazil
94,My Chemical Romance,35713,c07f0676-9143-4217-8a9f-4c26bd636f13,https://www.last.fm/music/My+Chemical+Romance,2026-04-22,Brazil
95,Avril Lavigne,35594,0103c1cc-4a09-4a5d-a344-56ad99a77193,https://www.last.fm/music/Avril+Lavigne,2026-04-22,Brazil
96,Laufey,35572,21a89505-10a9-4ac0-8388-833bc07b9f86,https://www.last.fm/music/Laufey,2026-04-22,Brazil
97,Tyla,35434,2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,https://www.last.fm/music/Tyla,2026-04-22,Brazil
98,Slipknot,34960,a466c2a2-6517-42fb-a160-1087c3bafd9f,https://www.last.fm/music/Slipknot,2026-04-22,Brazil
99,BLACKPINK,34637,48646387-1664-4c9a-9139-9bfd091b823c,https://www.last.fm/music/BLACKPINK,2026-04-22,Brazil
100,Clairo,34571,d786f59b-1836-4ddb-8393-ab753edbe984,https://www.last.fm/music/Clairo,2026-04-22,Brazil
101,Evanescence,34551,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,https://www.last.fm/music/Evanescence,2026-04-22,Brazil
102,Calvin Harris,33822,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,https://www.last.fm/music/Calvin+Harris,2026-04-22,Brazil
103,Black Eyed Peas,33610,d5be5333-4171-427e-8e12-732087c6b78e,https://www.last.fm/music/Black+Eyed+Peas,2026-04-22,Brazil
104,Jennie,33571,d32de3a1-01f0-430e-859a-72307724041c,https://www.last.fm/music/Jennie,2026-04-22,Brazil
105,One Direction,33507,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,https://www.last.fm/music/One+Direction,2026-04-22,Brazil
106,Daniel Caesar,33344,b46e298d-d3a5-4695-a03e-63e8c523b23e,https://www.last.fm/music/Daniel+Caesar,2026-04-22,Brazil
107,Guns N' Roses,33223,,https://www.last.fm/music/Guns+N%27+Roses,2026-04-22,Brazil
108,DJ Japa NK,33034,,https://www.last.fm/music/DJ+Japa+NK,2026-04-22,Brazil
109,Skank,32747,25db5fde-2384-4baf-8e3d-d8299b4c99ef,https://www.last.fm/music/Skank,2026-04-22,Brazil
110,ZAYN,32498,,https://www.last.fm/music/ZAYN,2026-04-22,Brazil
111,Maroon 5,32368,0ab49580-c84f-44d4-875f-d83760ea2cfe,https://www.last.fm/music/Maroon+5,2026-04-22,Brazil
112,LE SSERAFIM,32281,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,https://www.last.fm/music/LE+SSERAFIM,2026-04-22,Brazil
113,Doechii,32247,9f75277c-b283-4846-ac8c-f932255cd0ac,https://www.last.fm/music/Doechii,2026-04-22,Brazil
114,beabadoobee,32104,88d17133-abbc-42db-9526-4e2c1db60336,https://www.last.fm/music/beabadoobee,2026-04-22,Brazil
115,Childish Gambino,31717,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,https://www.last.fm/music/Childish+Gambino,2026-04-22,Brazil
116,Jeff Buckley,31575,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,https://www.last.fm/music/Jeff+Buckley,2026-04-22,Brazil
117,aespa,31553,b51c672b-85e0-48fe-8648-470a2422229f,https://www.last.fm/music/aespa,2026-04-22,Brazil
118,Baco Exu do Blues,31367,d316f174-4056-4d7c-b551-99da9925932f,https://www.last.fm/music/Baco+Exu+do+Blues,2026-04-22,Brazil
119,Shakira,31302,bf24ca37-25f4-4e34-9aec-460b94364cfc,https://www.last.fm/music/Shakira,2026-04-22,Brazil
120,Legião Urbana,31159,47685be0-926f-4be9-b1ae-e32da47a3b99,https://www.last.fm/music/Legi%C3%A3o+Urbana,2026-04-22,Brazil
121,Justin Timberlake,31081,596ffa74-3d08-44ef-b113-765d43d12738,https://www.last.fm/music/Justin+Timberlake,2026-04-22,Brazil
122,Selena Gomez,31033,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,https://www.last.fm/music/Selena+Gomez,2026-04-22,Brazil
123,Natiruts,30356,917e448b-fbed-4062-b563-67566a3b3bb1,https://www.last.fm/music/Natiruts,2026-04-22,Brazil
124,LUDMILLA,30019,cf71e106-1003-4390-8477-cf268229df66,https://www.last.fm/music/LUDMILLA,2026-04-22,Brazil
125,Vanessa da Mata,30001,f3580347-b84a-47d8-b86e-cad642322a47,https://www.last.fm/music/Vanessa+da+Mata,2026-04-22,Brazil
126,Cazuza,29951,e554daf4-4ad0-438f-a7f9-832519451fd2,https://www.last.fm/music/Cazuza,2026-04-22,Brazil
127,A$AP Rocky,29909,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,https://www.last.fm/music/A$AP+Rocky,2026-04-22,Brazil
128,Sufjan Stevens,29885,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,https://www.last.fm/music/Sufjan+Stevens,2026-04-22,Brazil
129,Olivia Dean,29845,15e0d608-0869-429b-898d-3d8db3ecedd5,https://www.last.fm/music/Olivia+Dean,2026-04-22,Brazil
130,David Guetta,29779,302bd7b9-d012-4360-897a-93b00c855680,https://www.last.fm/music/David+Guetta,2026-04-22,Brazil
131,Luan Santana,29682,70598780-d9bf-47f3-9c7e-292f8608c103,https://www.last.fm/music/Luan+Santana,2026-04-22,Brazil
132,ABBA,29682,d87e52c5-bb8d-4da8-b941-9f4928627dc8,https://www.last.fm/music/ABBA,2026-04-22,Brazil
133,Brandão85,29656,a74e0c38-87ca-4b14-bdaf-06e965b2c23b,https://www.last.fm/music/Brand%C3%A3o85,2026-04-22,Brazil
134,Chico Buarque,29480,3a5d1cc7-627e-48ea-aba3-fdd20d782c33,https://www.last.fm/music/Chico+Buarque,2026-04-22,Brazil
135,Limp Bizkit,29476,8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,https://www.last.fm/music/Limp+Bizkit,2026-04-22,Brazil
136,Chase Atlantic,29351,ecab255c-3af3-4154-87ec-2685041ce297,https://www.last.fm/music/Chase+Atlantic,2026-04-22,Brazil
137,Metallica,28994,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,https://www.last.fm/music/Metallica,2026-04-22,Brazil
138,Jorge & Mateus,28993,311e7141-051a-40bc-bce5-7998b6c869ee,https://www.last.fm/music/Jorge+&+Mateus,2026-04-22,Brazil
139,Red Velvet,28948,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,https://www.last.fm/music/Red+Velvet,2026-04-22,Brazil
140,The Cranberries,28737,c98d40fd-f6cf-4b26-883e-eaa515ee2851,https://www.last.fm/music/The+Cranberries,2026-04-22,Brazil
141,Troye Sivan,28658,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,https://www.last.fm/music/Troye+Sivan,2026-04-22,Brazil
142,Steve Lacy,28322,ca9766a0-1c30-43e6-a213-bac1334efc4a,https://www.last.fm/music/Steve+Lacy,2026-04-22,Brazil
143,Marília Mendonça,28065,caeef712-a58f-469b-bfb6-edbd47612cdd,https://www.last.fm/music/Mar%C3%ADlia+Mendon%C3%A7a,2026-04-22,Brazil
144,Eminem,27897,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,https://www.last.fm/music/Eminem,2026-04-22,Brazil
145,Los Hermanos,27833,557ac15e-7800-44c3-bb62-d4ab34ac1e28,https://www.last.fm/music/Los+Hermanos,2026-04-22,Brazil
146,FKA twigs,27665,1e4e9db7-5068-4a9c-bdd0-5777e47172c8,https://www.last.fm/music/FKA+twigs,2026-04-22,Brazil
147,Nelly Furtado,27636,13655113-cd16-4b43-9dca-cadbbf26ee05,https://www.last.fm/music/Nelly+Furtado,2026-04-22,Brazil
148,Pabllo Vittar,27618,d9550ac2-7bcf-4655-a3fe-24922e254a74,https://www.last.fm/music/Pabllo+Vittar,2026-04-22,Brazil
149,Cigarettes After Sex,27477,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,https://www.last.fm/music/Cigarettes+After+Sex,2026-04-22,Brazil
150,Bring Me the Horizon,27288,074e3847-f67f-49f9-81f1-8c8cea147e8e,https://www.last.fm/music/Bring+Me+the+Horizon,2026-04-22,Brazil
151,Veigh,27271,8b660aba-0b50-4925-a5e4-ad9dec7b5d54,https://www.last.fm/music/Veigh,2026-04-22,Brazil
152,Oasis,26988,39ab1aed-75e0-4140-bd47-540276886b60,https://www.last.fm/music/Oasis,2026-04-22,Brazil
153,Mariah Carey,26715,494e8d09-f85b-4543-892f-a5096aed1cd4,https://www.last.fm/music/Mariah+Carey,2026-04-22,Brazil
154,Tribalistas,26711,a27207ee-a79e-4887-aa65-e644d2702f5e,https://www.last.fm/music/Tribalistas,2026-04-22,Brazil
155,João Gomes,26496,1edb1202-6a79-4fab-b12c-dc9ab853a168,https://www.last.fm/music/Jo%C3%A3o+Gomes,2026-04-22,Brazil
156,Jão,26492,27717b72-90bc-4f4f-9d0e-13a69bdfe00e,https://www.last.fm/music/J%C3%A3o,2026-04-22,Brazil
157,Malcolm Todd,26271,6c2a79b8-2b5c-4c2d-b495-6a446811bf9d,https://www.last.fm/music/Malcolm+Todd,2026-04-22,Brazil
158,Djonga,26126,7228b556-4896-4255-9323-a78bcb42f528,https://www.last.fm/music/Djonga,2026-04-22,Brazil
159,Caetano Veloso,26036,f07dbc2f-317b-470f-bad4-5f1b0eb6faf1,https://www.last.fm/music/Caetano+Veloso,2026-04-22,Brazil
160,Henrique & Juliano,25992,99329c41-2069-4c12-8e8c-035fdf5127a5,https://www.last.fm/music/Henrique+&+Juliano,2026-04-22,Brazil
161,O Rappa,25943,00034ede-a1f1-4219-be39-02f36853373e,https://www.last.fm/music/O+Rappa,2026-04-22,Brazil
162,Lil Peep,25823,92da4329-77a4-425c-8e92-4280110cace9,https://www.last.fm/music/Lil+Peep,2026-04-22,Brazil
163,FBC,25714,1057a765-2447-4bd5-b977-d62b0505e03a,https://www.last.fm/music/FBC,2026-04-22,Brazil
164,AJULLIACOSTA,25691,,https://www.last.fm/music/AJULLIACOSTA,2026-04-22,Brazil
165,Green Day,25659,084308bd-1654-436f-ba03-df6697104e19,https://www.last.fm/music/Green+Day,2026-04-22,Brazil
166,Racionais MC's,25506,,https://www.last.fm/music/Racionais+MC%27s,2026-04-22,Brazil
167,Ferrugem,25494,4677c3cf-cc38-4e88-9969-bd3d3bf9fda1,https://www.last.fm/music/Ferrugem,2026-04-22,Brazil
168,Jung Kook,25402,23c8056b-ee13-4cfc-a772-2f5292e35bb5,https://www.last.fm/music/Jung+Kook,2026-04-22,Brazil
169,Muse,25356,9c9f1380-2516-4fc9-a3e6-f9f61941d090,https://www.last.fm/music/Muse,2026-04-22,Brazil
170,Djo,25258,83cedfd0-a118-48eb-ad71-72f4c2f95fd2,https://www.last.fm/music/Djo,2026-04-22,Brazil
171,Preta Gil,25140,6348666a-b266-49d7-836c-b9d4741ba646,https://www.last.fm/music/Preta+Gil,2026-04-22,Brazil
172,Amy Winehouse,25102,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,https://www.last.fm/music/Amy+Winehouse,2026-04-22,Brazil
173,Post Malone,25050,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,https://www.last.fm/music/Post+Malone,2026-04-22,Brazil
174,Pearl Jam,24974,83b9cbe7-9857-49e2-ab8e-b57b01038103,https://www.last.fm/music/Pearl+Jam,2026-04-22,Brazil
175,Hozier,24943,b4691384-50c3-4afd-9988-51d3ec5db65d,https://www.last.fm/music/Hozier,2026-04-22,Brazil
176,Kate Bush,24937,4b585938-f271-45e2-b19a-91c634b5e396,https://www.last.fm/music/Kate+Bush,2026-04-22,Brazil
177,Pitty,24848,fecdd690-a3e6-4e30-a789-3bd0f71a69c9,https://www.last.fm/music/Pitty,2026-04-22,Brazil
178,Pierce the Veil,24739,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,https://www.last.fm/music/Pierce+the+Veil,2026-04-22,Brazil
179,Kesha,24581,fab34286-b8e1-4879-bce3-194e1358fbd2,https://www.last.fm/music/Kesha,2026-04-22,Brazil
180,Adele,24575,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,https://www.last.fm/music/Adele,2026-04-22,Brazil
181,Mac Miller,24563,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,https://www.last.fm/music/Mac+Miller,2026-04-22,Brazil
182,Elis Regina,24520,e9e85a54-074c-4d29-a886-bcaaa9d44f9f,https://www.last.fm/music/Elis+Regina,2026-04-22,Brazil
183,Filipe Ret,24351,e0bce080-b2b8-4140-a0f2-ccc886ffad8c,https://www.last.fm/music/Filipe+Ret,2026-04-22,Brazil
184,Maria Bethânia,24335,b3998c06-04e6-4b1d-bd2a-d5b83572ae7b,https://www.last.fm/music/Maria+Beth%C3%A2nia,2026-04-22,Brazil
185,Lisa,24294,70198b37-f6c7-4cc7-a728-4224e860a15f,https://www.last.fm/music/Lisa,2026-04-22,Brazil
186,Major Lazer,24247,75be165a-ad83-4d12-bd28-f589a15c479f,https://www.last.fm/music/Major+Lazer,2026-04-22,Brazil
187,Black Sabbath,24237,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,https://www.last.fm/music/Black+Sabbath,2026-04-22,Brazil
188,Hearts2Hearts,23782,066080a4-84c7-46c6-91d3-dc10d572749b,https://www.last.fm/music/Hearts2Hearts,2026-04-22,Brazil
189,Alee,23740,5512f7aa-cf0e-4119-8784-04b02e3d01d1,https://www.last.fm/music/Alee,2026-04-22,Brazil
190,50 Cent,23706,8e68819d-71be-4e7d-b41d-f1df81b01d3f,https://www.last.fm/music/50+Cent,2026-04-22,Brazil
191,Vita,23680,5180f80e-9b5e-4990-a22b-dbb863122450,https://www.last.fm/music/Vita,2026-04-22,Brazil
192,Rubel,23589,c8e13148-c14a-4d07-95ef-f53d31e49e10,https://www.last.fm/music/Rubel,2026-04-22,Brazil
193,Halsey,23585,3377f3bb-60fc-4403-aea9-7e800612e060,https://www.last.fm/music/Halsey,2026-04-22,Brazil
194,Conan Gray,23578,850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,https://www.last.fm/music/Conan+Gray,2026-04-22,Brazil
195,David Bowie,23444,5441c29d-3602-4898-b1a1-b77fa23b8e50,https://www.last.fm/music/David+Bowie,2026-04-22,Brazil
196,bôa,23411,ca1dcba2-792c-4550-abf2-7b45396e81ca,https://www.last.fm/music/b%C3%B4a,2026-04-22,Brazil
197,XG,23340,8dfe067c-ae90-472e-80f2-fcee9be4e158,https://www.last.fm/music/XG,2026-04-22,Brazil
198,Gracie Abrams,23321,f7441bc7-d7de-4813-a2fc-31a4033d396d,https://www.last.fm/music/Gracie+Abrams,2026-04-22,Brazil
199,Grupo Menos É Mais,23303,,https://www.last.fm/music/Grupo+Menos+%C3%89+Mais,2026-04-22,Brazil
200,Urias,23195,4e883e4e-03a6-4573-aa9e-b911a610a095,https://www.last.fm/music/Urias,2026-04-22,Brazil
