Rank,Previous Rank,Track Name,Artist Names,Periods on Chart,Views,Growth,YouTube URL
13,16,ME POSTOU NO DAILY - FESTA DO BIG G,MC GP & MC Lele JP & DJ DAVI DOGDOG & DJ ANDRABEAT,25,3458926,0.04%,https://www.youtube.com/watch?v=hQskOv9b_kg
14,13,A Cena,Netto Brito & Pablo,3,3345739,-0.07%,https://www.youtube.com/watch?v=I462VchM2lU
15,15,Quem É Esse?(Live),Julliany Souza,44,3320500,-0.02%,https://www.youtube.com/watch?v=0ZF5em0MTwY
16,19,Eu Te Seguro (Ao Vivo),Panda & MJ Records,21,3279217,0.07%,https://www.youtube.com/watch?v=kI6ywewtYkc
17,17,Deus de Obras Completas (Ao Vivo),Kemilly Santos,54,3223907,0.01%,https://www.youtube.com/watch?v=Ds200TtR97o
18,14,PEGA A MALDADE DA BANDIDA,Dj Luan Gomes & Mc Ws da leste & Delleon & Tropa da W&S,7,3176019,-0.11%,https://www.youtube.com/watch?v=FYz81lpGwsQ
19,37,Estranhos,Mundo Torajo,2,3031042,0.48%,https://www.youtube.com/watch?v=mM7bhQekpI4
20,18,Gauchinha (feat. MC LUUKY),DJ Japa NK & MC MENO K & MC Ryan SP & MC Brinquedo,13,3022976,-0.05%,https://www.youtube.com/watch?v=ps7k1q7PbA4
21,35,Meu Pai Paga Minha Faculdade / Mexe Essa Sanfona / Eu Vou Pra Vaquejada / Vuco Vuco / Rei Do Baralho / Sala De Reboco(Live),Filho do Piseiro & Claudio Ney & Juliana,5,2872287,0.33%,https://www.youtube.com/watch?v=0692WFAqRxs
22,26,Até Você Voltar (Ao Vivo),Henrique & Juliano,49,2687659,0.09%,https://www.youtube.com/watch?v=S6JpneypYvc
23,21,Desliza ("Ólhinho" No Corpinho),Léo Santana & Melody,35,2673799,-0.02%,https://www.youtube.com/watch?v=Xxd0-MBsOBs
24,24,Amor Dos Outros (Ao Vivo),Henrique & Juliano,35,2670588,0.01%,https://www.youtube.com/watch?v=0kiCQLdfgVg
25,20,Tudo É Perda (Ao Vivo),Felipe Rodrigues,19,2661773,-0.07%,https://www.youtube.com/watch?v=qxzQR5uwWsk
26,22,Amo Minha Favela,DJ Japa NK & MC MENO K,14,2661381,0%,https://www.youtube.com/watch?v=xVxFGVNJvdY
27,27,Body Splash(Live),Netto Brito,34,2603680,0.06%,https://www.youtube.com/watch?v=0GLnePaA4e8
28,31,Lembrei de Tu,MC MENO K & Oruam & Fepache,5,2588005,0.15%,https://www.youtube.com/watch?v=StGgzGjZ67Y
29,42,Se Eu Ficar Pá Nem Me Testa (feat. Mc Negão Original MC ALAN JR Menor richard MC IG & DJ Japa NK),Mc J9 & MC Ryan SP & DJ Guh Mix & MC Don Juan,3,2496999,0.29%,https://www.youtube.com/watch?v=OrcRaShjGQk
30,23,NO BATIDÃO,ZXKAI & slxughter,21,2485526,-0.06%,https://www.youtube.com/watch?v=GXioir-fujY
31,25,Sonho de Amor (Ao Vivo),Natanzinho Lima,30,2439062,-0.02%,https://www.youtube.com/watch?v=VnPB-H7Zo7Y
32,43,Raparigas,Filho do Piseiro,5,2420747,0.27%,https://www.youtube.com/watch?v=FvNmjVQwE0o
33,30,Um Centímetro (feat. Juninho Moraes),Toque Dez,19,2311469,0.03%,https://www.youtube.com/watch?v=UHY_Znbz6zc
34,28,Brega Funk dos Rosa (feat. Katlen & Leozinn),Void & Robson Abreu & Emilly Vick,16,2293040,-0.04%,https://www.youtube.com/watch?v=qgz-ydhRs4s
35,34,Me Apaixonei Nessa Morena (Ao Vivo),Natanzinho Lima,37,2264979,0.05%,https://www.youtube.com/watch?v=KzPau_0Ad7o
36,29,Santo Pra Sempre (Ao Vivo),Fernandinho,49,2242208,-0.04%,https://www.youtube.com/watch?v=u2FOGNSJfX8
37,33,Saudade Proibida (Ao Vivo),Simone Mendes,49,2187840,-0.01%,https://www.youtube.com/watch?v=uEtGTq92Cmk
38,n/a,Bola Uma Vela (Trava Chip),MC MENO K & DJ Yuri Pedrada,1,2117002,n/a,https://www.youtube.com/watch?v=28rBMPNMbOQ
39,32,História de um Amigo Meu (Ao Vivo),MC Leozinho ZS & MC Neguinho do Kaxeta,20,2039501,-0.08%,https://www.youtube.com/watch?v=nJelgv6tUUA
40,36,Talvez você precise de mim,Veigh & Supernova Ent,25,2008697,-0.03%,https://www.youtube.com/watch?v=V2M1Xx50arE
41,87,Déjà Vu (Live),Andrielly Souza,2,2003560,0.88%,https://www.youtube.com/watch?v=0CPO73ihFXo
42,40,Mudando de Assunto (En Vivo),Henrique & Juliano,24,1973557,0.01%,https://www.youtube.com/watch?v=Yi4MQecGdfA
43,41,Um Novo Dia (Ao Vivo),Get Worship & Get Records & Melk Villar & Vinicius Cruz,33,1950753,0%,https://www.youtube.com/watch?v=6NvkZY-va0E
44,44,10 Minutos de Freestyle,Oruam & LeodoKick & Gigant,11,1949375,0.06%,https://www.youtube.com/watch?v=_Lt9ZomgPCQ
45,39,Até Quebrar a Cama 2.0,cjnobeat & Mc Morena & MC GW,29,1934487,-0.03%,https://www.youtube.com/watch?v=sRc1Fh0y3ZI
46,38,Resenha Na Laje,KEW & DJGILCASTRO,6,1788069,-0.12%,https://www.youtube.com/watch?v=O7buVI-wk9I
47,45,Baqueado (Ao Vivo),Panda & Ícaro e Gilmar,32,1691170,-0.05%,https://www.youtube.com/watch?v=imPS7DMbx0Q
48,48,Não Me Faça Chorar (Ao Vivo),Priscila Senna & Pablo,11,1657786,0%,https://www.youtube.com/watch?v=tfiHm1cbxe4
49,47,Ignora (Ao Vivo),Felipe & Rodrigo,11,1655548,0%,https://www.youtube.com/watch?v=y15gPbntaLE
50,57,Semi Nua,MC GP & MC MENO K & Aaron Modesto & MC RN do Capão & DU'L & MC Rick & DJ Guh Mix & Marquinho No Beat & MC Ryan SP & Mc Negão Original,10,1646829,0.09%,https://www.youtube.com/watch?v=OGzvLeq6too
51,56,Chatão (feat. Mc Negão Original & MC Ryan SP),MC Lele JP & Dj Oreia & Mc DR & Gubeatz,9,1645104,0.09%,https://www.youtube.com/watch?v=7UllbN9itGM
52,69,Semi Nua 2 (feat. MC GP MC Ryan SP MC Willian DJ Guh Mix DU'L MC RN do Capão & Marquinho No Beat),Mc Iguinho Ct & Mc Negão Original & Aaron Modesto & Mc Dena,2,1597325,0.29%,https://www.youtube.com/watch?v=RREZkww4imw
53,61,Foi por Conveniência,Marília Mendonça,13,1583128,0.13%,https://www.youtube.com/watch?v=Dt13Wv6Opeo
54,54,Estrela (Ao Vivo),Rey Vaqueiro & Zé Vaqueiro,18,1531334,0%,https://www.youtube.com/watch?v=BpayGeuxgBM
55,58,Se Eu Te Perdoar,Netto Brito,10,1531155,0.07%,https://www.youtube.com/watch?v=qsVG64XB1PY
56,n/a,É Ele (Ao Vivo),Drops INA,39,1512939,n/a,https://www.youtube.com/watch?v=L3b2gRB7YVc
57,51,Calcinha de Renda (Ao Vivo),Panda & Gusttavo Lima & MJ Records,10,1495886,-0.03%,https://www.youtube.com/watch?v=GVSS3lh_lCY
58,79,Xota Agua Xau Bom Dia,Danado do Recife & Escama Reels & Zoinho no Beat & mc lysa,2,1425327,0.27%,https://www.youtube.com/watch?v=5Dm8xr8MzDs
59,52,Baile do VJ,Eduardinho dos Teclados,6,1424166,-0.08%,https://www.youtube.com/watch?v=sgT8g3IwPTE
60,n/a,Não Me Deixe Esquecer (Ao Vivo),Valesca Mayssa,1,1394295,n/a,https://www.youtube.com/watch?v=xkQCzSNRGCs
61,62,Cheiro De Culpado (Ao Vivo),Júnior e Cézar,12,1393513,0.02%,https://www.youtube.com/watch?v=gWYIo3l1oQ4
62,66,MATADORA,DJ Asul,4,1379237,0.02%,https://www.youtube.com/watch?v=9jSq99uN7q0
63,64,Nome Proibido,Rey Vaqueiro,8,1370882,0.01%,https://www.youtube.com/watch?v=5yrZab1iEXA
64,60,Lobo da Matilha,MC Leozinho ZS & MC Diogo da vn,3,1327309,-0.05%,https://www.youtube.com/watch?v=yfohASmxT-M
65,72,Ela Sai de Provocação,MC Don Juan & Boladin 211 & Dj Felipe Maia & Dj Kaioken,12,1305240,0.1%,https://www.youtube.com/watch?v=XFo7RaOhpHw
66,68,P.I.T.T.Y. (Parecendo Uma Cafetina),NandaTsunami & Stick & Bvga Beatz & Torelli,8,1286172,0%,https://www.youtube.com/watch?v=LcldH2JNN8U
67,65,Biometria,Netto Brito,18,1282520,-0.06%,https://www.youtube.com/watch?v=bS9r47RA_To
68,67,Saudade do Carai,Mari Fernandez & Grelo & Natanzinho Lima,17,1280614,-0.04%,https://www.youtube.com/watch?v=yc4j-pIq20M
69,59,É Tudo Sobre Você / Ser Mudado (Ao Vivo),MORADA,10,1266997,-0.12%,https://www.youtube.com/watch?v=UnEd_pFGWGw
70,n/a,Arrependidaço (Onde Você Anda),Ferrugem,1,1259731,n/a,https://www.youtube.com/watch?v=mILYtp4UHIQ
71,80,Me Refaz (Ao Vivo),Ministério Pra Tua Glória,15,1214098,0.1%,https://www.youtube.com/watch?v=lI8OpUT3NmQ
72,n/a,Jó,Midian Lima,59,1202013,n/a,https://www.youtube.com/watch?v=X3tK1cpP7YU
73,76,Quem Ama Sempre Entende (Ao Vivo),Henrique & Juliano,10,1171264,0%,https://www.youtube.com/watch?v=OzDkgc9bVhQ
74,85,Quero Ser o Seu Amor,Marília Tavares,2,1154910,0.07%,https://www.youtube.com/watch?v=Fp_Yk19aE-g
75,n/a,GOZALO (Ultra Slowed),Ariis,10,1151004,n/a,https://www.youtube.com/watch?v=GkqzojRVtGo
76,53,MONTAGEM REBOLA,ATLXS & DJ FKU,11,1143354,-0.26%,https://www.youtube.com/watch?v=0Ib0ZtLILys
77,74,Caos De Alguém (Ao Vivo),Felipe & Rodrigo,15,1141042,-0.03%,https://www.youtube.com/watch?v=cdrEO7pIQXk
78,82,Nada É para Sempre,Desejo de Menina,3,1119453,0.02%,https://www.youtube.com/watch?v=N0W-bLwqVDA
79,71,Treme o Bumbum,MC Leléto,11,1104952,-0.07%,https://www.youtube.com/watch?v=U6rK_v1il90
80,n/a,Tu Podes,Regis Danese,2,1095518,n/a,https://www.youtube.com/watch?v=8Rh3q8odG8Y
81,78,Sua Vez de Terminar (Ao Vivo),Toque Dez,12,1080523,-0.07%,https://www.youtube.com/watch?v=IEDvym28mlA
82,89,Anjos (Pra quem tem fé),O Rappa,3,1077872,0.02%,https://www.youtube.com/watch?v=BPbCLtBl_g4
83,n/a,Dou a Vida por um Beijo (Ao Vivo),Zezé Di Camargo,3,1070052,n/a,https://www.youtube.com/watch?v=NvLPui5Nnt8
84,84,Passinho do Japonês,MC Loma e as Gêmeas Lacração,9,1065197,-0.03%,https://www.youtube.com/watch?v=TPjefAA7TlA
85,n/a,Um Dia Te Levo Comigo / Do Brasil à Argentina (Ao Vivo),Panda,1,1062979,n/a,https://www.youtube.com/watch?v=dQDTkpirhQA
86,88,Lua Cheia,Marina Sena,8,1058830,0%,https://www.youtube.com/watch?v=q0u47Nl7N7M
87,81,Eu Vou Fazer (Ao Vivo),Kailane Frauches,9,1057617,-0.04%,https://www.youtube.com/watch?v=w2pP1DYZSTg
88,97,Irmão da Lua Amigo das Estrelas,Zezé Di Camargo & Luciano,2,1056494,0.05%,https://www.youtube.com/watch?v=n7RoCG6O0Ew
89,91,Sweet Child O' Mine,Guns N' Roses,8,1053640,0.02%,https://www.youtube.com/watch?v=1w7OgIMMRc4
90,n/a,Calafrio,DJ KN DE VILA VELHA & DJ Arana & MC Ryan SP & MC Jvila & Vulgo FK,1,1050866,n/a,https://www.youtube.com/watch?v=YeuMTbTsAF8
91,95,Imprevisto,Yago Oproprio & Skeeter Beats & Rô Rosa,15,1040852,0.03%,https://www.youtube.com/watch?v=EbVV9FDxM4c
92,96,O Maior Vilão Sou Eu,Sarah Beatriz,5,1040632,0.03%,https://www.youtube.com/watch?v=1lMFElbRIos
93,100,Ore Mais,Angélica Azevedo,5,1035535,0.04%,https://www.youtube.com/watch?v=Q_9eQBWC8O4
94,83,Vaqueirão (Ao Vivo),Manim Vaqueiro & Talita Mel,11,1022374,-0.07%,https://www.youtube.com/watch?v=9L-VsOwhlXY
95,94,Dois Gumes (Ao Vivo),Felipe & Rodrigo,4,1021254,0%,https://www.youtube.com/watch?v=MuJJm9kqopk
96,93,Pedido De Socorro (Ao Vivo),Gustavo Mioto,10,1010171,-0.01%,https://www.youtube.com/watch?v=Hv53XBYeK7E
97,70,Eu Vou Cuspir,DJ YAN MARIOTO & Mc Marlon Ph & BIG MC,7,1010000,-0.16%,https://www.youtube.com/watch?v=7YYd6g-ESlk
98,n/a,Vida Loka Pt. 2,Racionais MC's,4,1002516,n/a,https://www.youtube.com/watch?v=Fu5kcgz73TY
99,73,Fazer Macete,Afinho do Fluxo & Arthurzinho batedeira & MC Cauazim & Mc Fininho Da RC & Mc Nick,12,999767,-0.16%,https://www.youtube.com/watch?v=-yoUW90xZck
100,n/a,That's My Way (feat. Seu Jorge & Leon Mobley),Edi Rock,4,989853,n/a,https://www.youtube.com/watch?v=ysfm_adxRrI
